strut,NN
mince,VB
and,CC
stink,NN
brag,NN
have,HV
all,QL
come,VBN
to,IN
town,NN
some,RB
like,CS
it,PPS
shot,VBD
and,CC
some,RB
like,CS
it,PPS
hung,VBD
and,CC
some,DTI
like,VB
it,PPO
in,IN
the,AT
twot,NN
nine,CD
months,NNS
young,JJ
proud,JJ
of,IN
his,PP$
scientific,JJ
attitude,NN
and,CC
liked,VBD
the,AT
prince,NN
of,IN
wales,NNS
wife,NN
wants,VBZ
to,TO
die,VB
but,CC
the,AT
doctors,NNS
won't,MD*
let,VB
her,PP$
comma,NN
considers,VBZ
frood,.
whom,WPO
he,PPS
pronounces,BEDZ
young,JJ
mistaken,VBN
and,CC
cradles,NNS
in,IN
rubbery,JJ
one,CD
somewhat,RB
hand,NN
the,AT
paper,NN
destinies,NNS
of,IN
nations,NNS
sic,FW-RB
item,NN
a,AT
bounceless,JJ
period,NN
unshy,.
the,AT
empty,JJ
house,NN
is,BEZ
full,JJ
o,UH
yes,RB
of,IN
guk,.
rooms,NNS
daughter,NN
item,NN
son,NN
a,AT
woopsing,QL
queer,JJ
colon,NN
hobby,NN
photography,NN
never,RB
has,HVZ
plumbed,VBD
the,AT
heights,NNS
of,IN
prowst,NP
but,CC
respects,NNS
artists,NNS
if,CS
they,PPSS
are,BER
sincere,JJ
proud,JJ
of,IN
his,PP$
scientif,NNS
ic,DT
attitude,NN
and,CC
liked,VBD
the,AT
king,NN
of,IN
hear,VB
ye,PPSS
the,AT
godless,JJ
are,BER
the,AT
dull,JJ
and,CC
the,AT
dull,JJ
are,BER
the,AT
damned,VBN
a,AT
pretty,JJ
a,AT
day,NN
and,CC
every,AT
fades,NN
is,BEZ
here,RB
and,CC
away,RB
but,CC
born,VBN
are,BER
maids,NNS
to,TO
flower,VB
an,AT
hour,NN
in,IN
all,ABN
9,CD
all,QL
o,UH
yes,RB
to,IN
flower,NN
until,CS
so,QL
blithe,JJ
a,AT
doer,VBG
a,AT
wooer,NN
some,DTI
limber,NN
and,CC
lithe,JJ
some,DTI
very,QL
fine,JJ
mower,.
a,AT
tall,JJ
tall,JJ
some,DTI
jerry,QL
so,QL
very,QL
and,CC
nellie,NP
and,CC
fan,NN
some,DTI
handsomest,JJT
harry,VB
and,CC
sally,NP
and,CC
nan,CD
they,PPSS
tremble,VB
and,CC
cower,CD
so,QL
pale:,QL
pale,JJ
for,CS
betty,PPS
was,BEDZ
born,VBN
to,IN
never,RB
say,VB
nay,RB
but,CC
lucy,NN
could,MD
learn,VB
and,CC
lily,PPSS
could,MD
pray,VB
and,CC
fewer,AP
were,BED
shyer,.
than,CS
doll,NN
doll,NN
as,CS
freedom,NN
is,BEZ
a,AT
breakfastfood,NN
or,CC
truth,NN
can,MD
live,VB
with,IN
right,JJ
and,CC
wrong,JJ
or,CC
molehills,EX
are,BER
from,IN
mountains,NNS
made,VBN
long,RB
enough,QLP
and,CC
just,RB
so,QL
long,JJ
will,NN
being,NN
pay,VB
the,AT
rent,NN
of,IN
seem,VB
and,CC
genius,NN
please,VB
the,AT
talentgang,NN
and,CC
water,NN
most,AP
encourage,VB
flame,NN
as,CS
hatracks,PN
into,IN
peachtrees,PPO
grow,VB
or,CC
hopes,NNS
dance,VB
best,JJT
on,IN
bald,JJ
men's,NNS$
hair,NN
and,CC
every,AT
finger,NN
is,BEZ
a,AT
toe,NN
and,CC
any,DTI
courage,NN
is,BEZ
a,AT
fear,NN
long,RB
enough,QLP
and,CC
just,RB
so,QL
long,JJ
will,MD
the,AT
impure,NNS
think,VB
all,ABN
things,NNS
pure,JJ
and,CC
hornets,JJ
wail,NN
by,IN
children,NNS
stung,VBN
or,CC
as,CS
the,AT
seeing,VBG
are,BER
the,AT
blind,JJ
and,CC
robins,QL
never,RB
welcome,JJ
spring,NN
nor,CC
flatfolk,PPSS
prove,VB
their,PP$
world,NN
is,BEZ
round,JJ
nor,CC
dingsters,PPSS
die,VB
at,IN
break,NN
of,IN
dong,.
and,CC
common's,QL
rare,JJ
and,CC
millstones,PPSS
float,VB
long,RB
enough,QLP
and,CC
just,RB
so,QL
long,JJ
tomorrow,NR
will,MD
not,*
be,BE
too,QL
late,JJ
worms,NNS
are,BER
the,AT
words,NNS
but,CC
joy's,VBD
the,AT
voice,NN
down,RP
shall,MD
go,VB
which,WDT
and,CC
up,IN
come,VBN
who,WPS
breasts,NNS
will,MD
be,BE
breasts,NNS
thighs,NNS
will,MD
be,BE
thighs,NNS
deeds,NNS
cannot,MD*
dream,VB
what,WDT
dreams,NNS
can,MD
do,DO
time,NN
is,BEZ
a,AT
tree,NN
this,DT
life,NN
one,CD
leaf,NN
but,CC
love,NN
is,BEZ
the,AT
sky,NN
and,CC
i,PPSS
am,BEM
for,IN
you,PPO
just,RB
so,QL
long,JJ
and,CC
long,RB
enough,AP
anyone,PN
lived,VBD
in,IN
a,AT
pretty,JJ
how,WRB
town,NN
with,IN
up,RP
so,RB
floating,VBG
many,AP
bells,NNS
down,RP
spring,NN
summer,NN
autumn,NN
winter,NN
he,PPS
sang,VBD
his,PP$
didn't,DOD*
he,PPS
danced,VBD
his,PP$
did,DOD
women,NNS
and,CC
men,NNS
both,ABX
little,JJ
and,CC
small,JJ
cared,VBN
for,IN
anyone,PN
not,*
at,IN
all,ABN
they,PPSS
sowed,VBD
their,PP$
isn't,BEZ*
they,PPSS
reaped,VBN
their,PP$
same,AP
sun,NN
moon,NN
stars,NNS
rain,NN
children,NNS
guessed,VBN
but,CC
only,RB
a,AT
few,AP
and,CC
down,RP
they,PPSS
forgot,VBD
as,QL
up,RP
they,PPSS
grew,VBD
autumn,NN
winter,NN
spring,NN
summer,NN
that,CS
noone,PPS
loved,VBD
him,PPO
more,AP
by,IN
more,AP
when,WRB
by,IN
now,RB
and,CC
tree,NN
by,IN
leaf,NN
she,PPS
laughed,VBD
his,PP$
joy,NN
she,PPS
cried,VBD
his,PP$
grief,NN
bird,NN
by,IN
snow,NN
and,CC
stir,VB
by,IN
still,RB
anyone's,PN$
any,DTI
was,BEDZ
all,ABN
to,IN
her,PPO
someones,PPS
married,VBD
their,PP$
everyones,NNS
laughed,VBD
their,PP$
cryings,NNS
and,CC
did,DOD
their,PP$
dance,NN
sleep,NN
wake,NN
hope,NN
and,CC
then,RB
they,PPSS
said,VBD
their,PP$
nevers,NNS
they,PPSS
slept,VBD
their,PP$
dream,NN
stars,NNS
rain,NN
sun,NN
moon,NN
and,CC
only,RB
the,AT
snow,NN
can,MD
begin,VB
to,TO
explain,VB
how,WRB
children,NNS
are,BER
apt,JJ
to,TO
forget,VB
to,TO
remember,VB
with,IN
up,RP
so,RB
floating,VBG
many,AP
bells,NNS
down,RP
one,CD
day,NN
anyone,PN
died,VBD
i,TO
guess,VB
and,CC
noone,PPS
stooped,VBD
to,TO
kiss,VB
his,PP$
face,NN
busy,JJ
folk,NN
buried,VBD
them,PPO
side,NN
by,IN
side,NN
little,AP
by,IN
little,JJ
and,CC
was,BEDZ
by,RB
was,BEDZ
all,ABN
by,IN
all,ABN
and,CC
deep,JJ
by,IN
deep,JJ
and,CC
more,AP
by,IN
more,AP
they,PPSS
dream,VB
their,PP$
sleep,NN
noone,NP
and,CC
anyone,PN
earth,NN
by,IN
april,NP
wish,VB
by,IN
spirit,NN
and,CC
if,CS
by,IN
yes,RB
women,NNS
and,CC
men,NNS
both,ABX
dong,NNS
and,CC
ding,CD
summer,NN
autumn,NN
winter,NN
spring,NN
reaped,VBN
their,PP$
sowing,NN
and,CC
went,VBD
their,PP$
came,VBD
sun,NN
moon,NN
stars,NNS
rain,NN
my,PP$
father,NN
moved,VBD
through,IN
dooms,NNS
of,IN
love,NN
through,IN
sames,PPO
of,IN
am,BEM
through,IN
haves,PPO
of,IN
give,NN
singing,VBG
each,DT
morning,NN
out,RP
of,IN
each,DT
night,NN
my,PP$
father,NN
moved,VBD
through,IN
depths,NNS
of,IN
height,NN
this,DT
motionless,JJ
forgetful,JJ
where,WRB
turned,VBN
at,IN
his,PP$
glance,NN
to,IN
shining,VBG
here,RB
that,CS
if,CS
so,QL
timid,JJ
air,NN
is,BEZ
firm,JJ
under,IN
his,PP$
eyes,NNS
would,MD
stir,VB
and,CC
squirm,CD
newly,RB
as,CS
from,IN
unburied,DT
which,WDT
floats,VBZ
the,AT
first,RB
who,WPS
his,PP$
april,NP
touch,NN
drove,VBD
sleeping,VBG
selves,NNS
to,TO
swarm,VB
their,PP$
fates,NNS
woke,VBD
dreamers,RP
to,IN
their,PP$
ghostly,JJ
roots,NNS
and,CC
should,MD
some,RB
why,WRB
completely,RB
weep,VB
my,PP$
father's,NN$
fingers,NNS
brought,VBD
her,PPO
sleep:,.
vainly,RB
no,AT
smallest,JJT
voice,NN
might,MD
cry,VB
for,CS
he,PPS
could,MD
feel,VB
the,AT
mountains,NNS
grow,VB
lifting,VBG
the,AT
valleys,NNS
of,IN
the,AT
sea,NN
my,PP$
father,NN
moved,VBD
through,IN
griefs,PPO
of,IN
joy,NN
praising,VBG
a,AT
forehead,NN
called,VBD
the,AT
moon,NN
singing,VBG
desire,NN
into,IN
begin,VB
joy,NN
was,BEDZ
his,PP$
song,NN
and,CC
joy,NN
so,QL
pure,JJ
a,AT
heart,NN
of,IN
star,NN
by,IN
him,PPO
could,MD
steer,VB
and,CC
pure,JJ
so,QL
now,RB
and,CC
now,RB
so,QL
yes,RB
the,AT
wrists,NNS
of,IN
twilight,NN
would,MD
rejoice,VB
keen,JJ
as,CS
midsummer's,AT
keen,JJ
beyond,IN
conceiving,VBG
mind,NN
of,IN
sun,NN
will,MD
stand,VB
so,QL
strictly,RB
over,IN
utmost,NN
him,PPO
so,CS
hugely,PPS
stood,VBD
my,PP$
father's,NN$
dream,NN
his,PP$
flesh,NN
was,BEDZ
flesh,NN
his,PP$
blood,NN
was,BEDZ
blood:,.
no,AT
hungry,JJ
man,NN
but,CC
wished,VBD
him,PPO
food,NN
no,AT
cripple,NN
wouldn't,MD*
creep,VB
one,CD
mile,NN
uphill,JJ
to,IN
only,RB
see,VB
him,PPO
smile,NN
scorning,CS
the,AT
pomp,NN
of,IN
must,NN
and,CC
shall,MD
my,PP$
father,NN
moved,VBD
through,IN
dooms,NNS
of,IN
feel,NN
his,PP$
anger,NN
was,BEDZ
as,QL
right,JJ
as,CS
rain,NN
his,PP$
pity,NN
was,BEDZ
as,QL
green,JJ
as,CS
grain,NN
septembering,DTS
arms,NNS
of,IN
year,NN
extend,VB
less,QL
humbly,RB
wealth,NN
to,IN
foe,NN
and,CC
friend,NN
than,CS
he,PPS
to,IN
foolish,JJ
and,CC
to,IN
wise,JJ
offered,VBN
immeasurable,JJ
is,BEZ
proudly,RB
and,CC
by,IN
octobering,AT
flame,NN
beckoned,VBD
as,CS
earth,NN
will,MD
downward,RB
climb,VB
so,QL
naked,JJ
for,IN
immortal,JJ
work,NN
his,PP$
shoulders,NNS
marched,VBD
against,IN
the,AT
dark,NN
his,PP$
sorrow,NN
was,BEDZ
as,QL
true,JJ
as,CS
bread:,.
no,AT
liar,NN
looked,VBD
him,PPO
in,IN
the,AT
head,NN
if,CS
every,AT
friend,NN
became,VBD
his,PP$
foe,NN
he'd,PPS+MD
laugh,VB
and,CC
build,VB
a,AT
world,NN
with,IN
snow,NN
my,PP$
father,NN
moved,VBD
through,IN
theys,PPO
of,IN
we,PPSS
singing,VBG
each,DT
new,JJ
leaf,NN
out,RP
of,IN
each,DT
tree,NN
and,CC
every,AT
child,NN
was,BEDZ
sure,JJ
that,CS
spring,NN
danced,VBN
when,WRB
she,PPS
heard,VBD
my,PP$
father,NN
sing,VB
then,RB
let,VB
men,NNS
kill,VB
which,WDT
cannot,MD*
share,VB
let,VB
blood,NN
and,CC
flesh,NN
be,BE
mud,NN
and,CC
mire,CD
scheming,VBG
imagine,VB
passion,NN
willed,VBN
freedom,NN
a,AT
drug,NN
that's,DT+BEZ
bought,VBN
and,CC
sold,VBN
giving,VBG
to,TO
steal,VB
and,CC
cruel,JJ
kind,NN
a,AT
heart,NN
to,TO
fear,VB
to,TO
doubt,VB
a,AT
mind,NN
to,TO
differ,VB
a,AT
disease,NN
of,IN
same,AP
conform,VB
the,AT
pinnacle,NN
of,IN
am,BEM
though,CS
dull,JJ
were,BED
all,ABN
we,PPSS
taste,VB
as,QL
bright,JJ
bitter,JJ
all,QL
utterly,RB
things,NNS
sweet,JJ
maggoty,JJ
minus,NN
and,CC
dumb,JJ
death,NN
all,ABN
we,PPSS
inherit,VB
all,ABN
bequeath,.
and,CC
nothing,PN
quite,QL
so,QL
least,AP
as,CS
truth,NN
i,PPSS
say,VB
though,CS
hate,NN
were,BED
why,WRB
men,NNS
breathe,VB
because,CS
my,PP$
father,NN
lived,VBD
his,PP$
soul,NN
love,NN
is,BEZ
the,AT
whole,JJ
and,CC
more,AP
than,CS
all,ABN
i,PPSS
say,VB
no,AT
world,NN
can,MD
hold,VB
a,AT
you,PPO
shall,MD
see,VB
the,AT
not,*
because,RB
and,CC
why,WRB
but,RB
who,WPS
stood,VBD
within,IN
his,PP$
steam,NN
be,BE
ginning,VBG
and,CC
began,VBD
to,TO
sing,VB
all,QL
here,RB
is,BEZ
hands,NNS
machine,NN
no,RB
good,RB
too,QL
quick,JJ
i,TO
know,VB
this,DT
suit,NN
you,PPSS
pay,VB
a,AT
store,NN
too,RB
much,QL
yes,RB
what,WDT
too,QL
much,AP
o,UH
much,RB
cheap,JJ
me,PPO
i,TO
work,VB
i,TO
know,VB
i,TO
say,VB
i,TO
have,HV
not,*
any,QL
never,RB
no,AT
vacation,NN
here,RB
is,BEZ
hands,NNS
is,BEZ
work,NN
since,CS
i,PPSS
am,BEM
born,VBN
is,BEZ
good,JJ
but,CC
there,RB
this,DT
cheap,JJ
this,DT
suit,NN
too,RB
quick,RB
no,AT
suit,NN
there,RB
every,AT
thing,NN
nothing,PN
i,.
say,VB
the,AT
world,NN
not,*
fit,VB
you,PPO
he,PPS
is,BEZ
not,*
i,TO
say,VB
the,AT
world,NN
yes,RB
any,DTI
world,NN
is,BEZ
much,RB
too,RB
not,*
quite,QL
big,JJ
enough,QLP
to,IN
hold,VB
one,CD
tiny,JJ
this,DT
with,IN
time's,)
more,AP
than,CS
most,QL
how,QL
immeasurable,JJ
anguish,NN
pregnant,JJ
one,CD
fearless,JJ
one,CD
good,JJ
yes,RB
completely,RB
kind,NN
mindheart,(
one,CD
true,JJ
one,CD
generous,JJ
chile,.
man,NN
god,NN
one,CD
eager,JJ
souldoll,(
one,CD
unsellable,DOD
not,*
buyable,QL
alive,JJ
one,PN
i,MD
say,VB
human,JJ
being,NN
one,CD
goldberger,)
these,DTS
children,NNS
singing,VBG
in,IN
stone,NN
a,AT
silence,NN
of,IN
stone,NN
these,DTS
little,AP
children,NNS
wound,VBD
with,IN
stone,NN
flowers,NNS
opening,VBG
for,IN
ever,RB
these,DTS
silently,RB
lit,VBN
tie,NN
children,NNS
are,BER
petals,NNS
their,PP$
song,NN
is,BEZ
a,AT
flower,NN
of,IN
always,RB
their,PP$
flowers,NNS
of,IN
stone,NN
are,BER
silently,RB
singing,VBG
a,AT
song,NN
more,QL
silent,JJ
than,CS
silence,NN
these,DTS
always,RB
children,NNS
forever,RB
singing,VBG
wreathed,VBN
with,IN
singing,NN
blossoms,NNS
children,NNS
of,IN
stone,NN
with,IN
blossoming,.
eyes,NNS
know,VB
if,CS
a,AT
lit,VBN
tie,NN
tree,NN
listens,VBZ
forever,RB
to,IN
always,RB
children,NNS
singing,VBG
forev,.
a,AT
song,NN
made,VBN
of,IN
silent,JJ
as,CS
stone,NN
silence,NN
of,IN
song,NN
love,NN
is,BEZ
the,AT
every,AT
only,AP
god,NN
who,WPS
spoke,VBD
this,DT
earth,NN
so,QL
glad,JJ
and,CC
big,JJ
even,RB
a,AT
thing,NN
all,QL
small,JJ
and,CC
sad,JJ
man,NN
may,MD
his,PP$
mighty,JJ
briefness,TO
dig,VB
for,IN
love,NN
beginning,NN
means,VBZ
return,NN
seas,NNS
who,WPS
could,MD
sing,VB
so,QL
deep,JJ
and,CC
strong,JJ
one,CD
queerying,JJ
wave,NN
will,MD
whitely,RB
yearn,VB
from,IN
each,DT
last,AP
shore,NN
and,CC
home,NN
come,VB
young,JJ
so,QL
truly,QL
perfectly,RB
the,AT
skies,NNS
by,IN
merciful,JJ
love,NN
whispered,VBD
were,BED
completes,VBZ
its,PP$
brightness,NN
with,IN
your,PP$
eyes,NNS
any,DTI
illimitable,JJ
star,NN
love,NN
is,BEZ
more,QL
thicker,JJR
than,CS
forget,VB
more,QL
thinner,JJR
than,CS
recall,NN
more,QL
seldom,RB
than,CS
a,AT
wave,NN
is,BEZ
wet,JJ
more,QL
frequent,JJ
than,CS
to,TO
fail,VB
it,PPS
is,BEZ
most,QL
mad,JJ
and,CC
moonly,CD
and,CC
less,AP
it,PPS
shall,MD
unbe,.
than,CS
all,ABN
the,AT
sea,NN
which,WDT
only,RB
is,BEZ
deeper,JJR
than,CS
the,AT
sea,NN
love,NN
is,BEZ
less,QL
always,RB
than,CS
to,TO
win,VB
less,QL
never,RB
than,CS
alive,JJ
less,QL
bigger,JJR
than,CS
the,AT
least,AP
begin,VB
less,QL
littler,JJR
than,CS
forgive,VB
it,PPS
is,BEZ
most,QL
sane,JJ
and,CC
sunly,CD
and,CC
more,AP
it,PPS
cannot,MD*
die,VB
than,CS
all,ABN
the,AT
sky,NN
which,WDT
only,RB
is,BEZ
higher,JJR
than,CS
the,AT
sky,NN
hate,NN
blows,VBZ
a,AT
bubble,NN
of,IN
despair,NN
into,IN
hugeness,DT
world,NN
system,NN
universe,NN
and,CC
bang,NN
fear,NN
buries,VBZ
a,AT
tomorrow,NR
under,IN
woe,NN
and,CC
up,RP
comes,VBZ
yesterday,NR
most,QL
green,JJ
and,CC
young,JJ
pleasure,NN
and,CC
pain,NN
are,BER
merely,RB
surfaces,NNS
one,PN
itself,PPL
showing,VBG
itself,PPL
hiding,VBG
one,CD
life's,NN$
only,RB
and,CC
true,JJ
value,NN
neither,CC
is,BEZ
love,NN
makes,VBZ
the,AT
little,JJ
thickness,NN
of,IN
the,AT
coin,NN
comes,VBZ
here,RB
a,AT
man,NN
would,MD
have,HV
from,IN
madame,AT
death,NN
neverless,PPS
now,RB
and,CC
without,IN
winter,NN
spring,NN
she'll,PPS+MD
spin,VB
that,DT
spirit,NN
her,PP$
own,JJ
fingers,NNS
with,IN
and,CC
give,VB
him,PPO
nothing,PN
if,CS
he,PPS
should,MD
not,*
sing,VB
how,WRB
much,AP
more,AP
than,CS
enough,AP
for,IN
both,ABX
of,IN
us,PPO
darling,NN
and,CC
if,CS
i,PPSS
sing,VB
you,PPSS
are,BER
my,PP$
voice,NN
what,WDT
freedom's,NN$
not,*
some,DTI
under's,QL
mere,JJ
above,JJ
but,CC
breathing,VBG
yes,RB
which,WDT
fear,NN
will,MD
never,RB
no,AT
measureless,IN
our,PP$
pure,JJ
living,VBG
complete,JJ
love,NN
whose,WP$
doom,NN
is,BEZ
beauty,NN
and,CC
its,PP$
fate,NN
to,TO
grow,VB
shall,MD
hate,VB
confound,IN
the,AT
wise,JJ
doubt,NN
blind,VB
the,AT
brave,JJ
does,DOZ
mask,VB
wear,VB
face,NN
have,HV
singings,BEN
gone,VBN
to,TO
say,VB
here,RB
youngest,JJT
selves,NNS
yet,CC
younger,JJR
selves,NNS
conceive,VB
here's,RB+BEZ
music's,AT
music,NN
and,CC
the,AT
day,NN
of,IN
day,NN
are,BER
worlds,NNS
collapsing,VBG
any,RB
was,BEDZ
a,AT
glove,NN
but,CC
i'm,NP
and,CC
you,PPSS
are,BER
actual,JJ
either,CC
hand,NN
is,BEZ
when,WRB
for,IN
sale,NN
forever,RB
is,BEZ
to,TO
give,VB
and,CC
on,IN
forever's,AT
very,QL
now,RB
we,PPSS
stand,VB
nor,CC
a,AT
first,OD
rose,NN
explodes,VBZ
but,CC
shall,MD
increase,VB
whole,JJ
truthful,JJ
infinite,JJ
immediate,JJ
us,PPO
of,IN
all,ABN
the,AT
blessings,NNS
which,WDT
to,IN
man,NN
kind,NN
progress,NN
doth,TO
impart,VB
one,PN
stands,VBZ
supreme,JJ
i,TO
mean,VB
the,AT
an,AT
imal,RB
without,IN
a,AT
heart,NN
huge,JJ
this,DT
collective,JJ
pseudobeast,.
sans,NP
either,CC
pain,NN
or,CC
joy,NN
does,DOZ
nothing,PN
except,RB
preexist,.
its,PP$
hoi,NN
in,IN
its,PP$
polloi,NNS
and,CC
if,CS
sometimes,RB
he's,PPS+BEZ
prodded,VBN
forth,RB
to,TO
exercise,VB
her,PP$
vote,NN
or,CC
made,VBN
by,IN
threats,NNS
of,IN
something,PN
worth,JJ
than,CS
death,NN
to,TO
change,VB
their,PP$
coat,NN
which,WDT
something,PN
as,CS
you'll,PPSS+MD
never,RB
guess,VB
in,IN
fifty,CD
thousand,CD
years,NNS
equals,VBZ
the,AT
quote,NN
and,CC
unquote,JJ
loss,NN
of,IN
liberty,NN
my,PP$
dears,NNS
or,CC
even,RB
is,BEZ
compelled,VBN
to,TO
fight,VB
itself,PPL
from,IN
tame,JJ
to,TO
teem,.
still,RB
doth,IN
our,PP$
hero,NN
contemplate,VB
in,IN
raptures,NNS
of,IN
undream,.
that,CS
strictly,RB
and,CC
how,WRB
scienti,.
fie,DT
land,NN
of,IN
supernod,.
where,WRB
freedom,NN
is,BEZ
compulsory,JJ
and,CC
only,AP
man,NN
is,BEZ
god,NN
without,IN
a,AT
heart,NN
the,AT
animal,NN
is,BEZ
very,QL
very,AP
kind,NN
so,CS
kind,NN
it,PPS
wouldn't,MD*
like,VB
a,AT
soul,NN
and,CC
couldn't,MD*
use,VB
a,AT
mind,NN
a,AT
salesman,NN
is,BEZ
an,AT
it,PPO
that,CS
stinks,AT
excuse,NN
me,PPO
whether,CS
it's,PPS+BEZ
president,NN
of,IN
the,AT
you,PPO
were,BED
say,NN
or,CC
a,AT
jennelman,JJ
name,NN
misder,IN
finger,NN
isn't,BEZ*
important,JJ
whether,CS
it's,PPS+BEZ
millions,NNS
of,IN
other,AP
punks,NNS
or,CC
just,RB
a,AT
handful,NN
absolutely,RB
doesn't,DOZ*
matter,NN
and,CC
whether,CS
it's,PPS+BEZ
in,RP
lonjewray,.
or,CC
shrouds,EX
is,BEZ
immaterial,JJ
it,PPO
stinks,.
a,AT
salesman,NN
is,BEZ
an,AT
it,PPO
that,CS
stinks,PN
to,TO
please,VB
but,CC
whether,CS
to,TO
please,VB
itself,PPL
or,CC
someone,PN
else,RB
makes,VBZ
no,AT
more,AP
difference,NN
than,CS
if,CS
it,PPS
sells,VBZ
hate,VB
condoms,PP$
education,NN
snakeoil,NNS
vac,.
uumcleaners,DT
terror,NN
strawberries,NNS
democ,.
ra,DT
caveat,NN
emptor,MD
cy,BE
superfluous,JJ
hair,NN
or,CC
think,VB
we've,PPSS+HV
met,VBN
subhuman,IN
rights,NNS
before,RB
a,AT
politician,NN
is,BEZ
an,AT
arse,NN
upon,IN
which,WDT
everyone,PN
has,HVZ
sat,VBN
except,IN
a,AT
man,NN
plato,RB
told,VBN
him:,WRB
he,PPS
couldn't,MD*
believe,VB
it,PPO
jesus,.
told,VBD
him,PPO
he,PPS
wouldn't,MD*
believe,VB
it,PPS
lao,.
tsze,)
certainly,RB
told,VBN
him,PPO
and,CC
general,JJ
yes,RB
mam,)
sherman,)
and,CC
even,RB
believe,VB
it,PPO
or,CC
not,*
you,PPO
told,VBN
him:i,RB
told,VBN
him,PPO
we,PPSS
told,VBD
him,PPO
he,PPS
didn't,DOD*
believe,VB
it,PPO
no,RB
sir,NN
it,PPS
took,VBD
a,AT
nipponized,JJ
bit,NN
of,IN
the,AT
old,JJ
sixth,OD
avenue,NN
el,RB
in,IN
the,AT
top,NN
of,IN
his,PP$
head:,NNS
to,TO
tell,VB
him,PPO
pity,VB
this,DT
busy,JJ
monster,NN
manunkind,.
not,*
progress,NN
is,BEZ
a,AT
comfortable,JJ
disease:,.
your,PP$
victim,NN
death,NN
and,CC
life,NN
safely,RB
beyond,IN
plays,NNS
with,IN
the,AT
bigness,NN
of,IN
his,PP$
littleness,NNS
electrons,NNS
deify,(
one,CD
razorblade,.
into,IN
a,AT
mountainrange,JJ
lenses,NNS
extend,VB
unwish,RB
through,IN
curving,VBG
wherewhen,TO
till,VB
unwish,.
returns,NNS
on,IN
its,PP$
unself,NNS
a,AT
world,NN
of,IN
made,VBN
is,BEZ
not,*
a,AT
world,NN
of,IN
born,VBN
pity,NN
poor,JJ
flesh,NN
and,CC
trees,NNS
poor,JJ
stars,NNS
and,CC
stones,NNS
but,CC
never,RB
this,DT
fine,JJ
specimen,NN
of,IN
hypermagical,.
ultraomnipotence,WRB
we,PPSS
doctors,NNS
know,VB
a,AT
hopeless,JJ
case,NN
if,CS
listen:,WRB
there's,EX+BEZ
a,AT
hell,NN
of,IN
a,AT
good,JJ
universe,NN
next,IN
door,NN
let's,VB+PPO
go,VB
one's,PN$
not,*
half,ABN
two,CD
it's,PPS+BEZ
two,CD
are,BER
halves,NNS
of,IN
one:,.
which,WDT
halves,NNS
reintegrating,WPS
shall,MD
occur,VB
no,AT
death,NN
and,CC
any,DTI
quantity,NN
but,CC
than,CS
all,ABN
numerable,NNS
mosts,IN
the,AT
actual,JJ
more,AP
minds,NNS
ignorant,JJ
of,IN
stern,JJ
miraculous,JJ
this,DT
every,AT
truth,NN
beware,VB
of,IN
heartless,JJ
them,PPO
given,VBN
the,AT
scalpel,NN
they,PPSS
dissect,VB
a,AT
kiss,NN
or,CC
sold,VBD
the,AT
reason,NN
they,PPSS
undream,VB
a,AT
dream,NN
one,CD
is,BEZ
the,AT
song,NN
which,WDT
fiends,VBZ
and,CC
angels,NNS
sing:,.
all,ABN
murdering,VBG
lies,NNS
by,IN
mortals,NNS
told,VBD
make,VB
two,CD
let,VB
liars,NNS
wilt,VB
repaying,PP$
life,NN
they're,PPSS+BER
loaned,VBN
we,PPSS
by,IN
a,AT
gift,NN
called,VBD
dying,VBG
born,VBN
must,MD
grow,VB
deep,RB
in,IN
dark,JJ
least,NN
ourselves,PPLS
remembering,VBG
love,VB
only,RB
rides,VBZ
his,PP$
year,NN
all,ABN
lose,VB
whole,JJ
find,NN
what,WDT
if,CS
a,AT
much,AP
of,IN
a,AT
which,WDT
of,IN
a,AT
wind,NN
gives,VBZ
the,AT
truth,NN
to,IN
summer's,NN$
lie,NN
bloodies,RB
with,IN
dizzying,WDT
leaves,VBZ
the,AT
sun,NN
and,CC
yanks,QL
immortal,JJ
stars,NNS
awry,JJ
blow,NN
king,NN
to,IN
beggar,NN
and,CC
queen,NN
to,TO
seem,VB
blow,NN
friend,NN
to,IN
fiend:,AT
blow,NN
space,NN
to,IN
time,NN
when,WRB
skies,NNS
are,BER
hanged,VBN
and,CC
oceans,NNS
drowned,VBN
the,AT
single,AP
secret,NN
will,MD
still,RB
be,BE
man,NN
what,WDT
if,CS
a,AT
keen,JJ
of,IN
a,AT
lean,JJ
wind,NN
flays,.
screaming,VBG
hills,NNS
with,IN
sleet,NN
and,CC
snow:,CD
strangles,DTS
valleys,NNS
by,IN
ropes,NNS
of,IN
thing,NN
and,CC
stifles,JJ
forests,NNS
in,IN
white,JJ
ago,RB
blow,NN
hope,NN
to,IN
terror,NN
blow,NN
seeing,VBG
to,TO
blind,VB
blow,NN
pity,NN
to,TO
envy,VB
and,CC
soul,NN
to,IN
mind,NN
whose,WP$
hearts,NNS
are,BER
mountains,NNS
roots,NNS
are,BER
trees,NNS
it's,PPS+BEZ
they,PPSS
shall,MD
cry,VB
hello,UH
to,IN
the,AT
spring,NN
what,WDT
if,CS
a,AT
dawn,NN
of,IN
a,AT
doom,NN
of,IN
a,AT
dream,NN
bites,NNS
this,DT
universe,NN
